Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
GLDS-375_rna-seq_FL1-1R_S2_L002_R1_raw	1743.0	2346.5	2917.5	2546.0	2032.5	1570.0	1108.5	861.0	740.0	661.0	572.5	510.5	488.0	457.0	446.0	438.5	422.5	434.0	537.5	785.5	1139.5	1700.5	2195.5	2921.5	4874.0	8209.0	12459.5	18380.5	28024.5	41591.0	59498.5	84316.5	116265.5	156211.0	207370.0	272217.0	381480.5	462762.0	514872.0	603129.0	682310.5	752292.0	836396.0	894912.5	925462.0	953423.0	993224.0	1034150.0	1026896.0	1019956.0	1032754.5	1008007.5	961853.0	956758.5	924724.0	863815.0	832864.0	816816.0	775189.0	674407.0	579355.0	507072.5	452448.0	406906.5	393505.5	377990.5	267748.5	170080.5	140038.5	103337.0	74166.5	60633.0	38834.0	23299.0	15900.5	11368.5	7978.5	3519.0	1182.0	473.5	166.0	84.5	59.5	42.5	32.0	22.5	18.5	10.5	10.0	8.5	8.5	9.5	5.0	5.5	9.0	8.0	4.5	15.5	44.0	35.5	5.0
GLDS-375_rna-seq_FL1-1R_S2_L002_R2_raw	3793.0	4907.0	6825.5	8268.0	9272.5	9906.0	10536.0	11039.5	11378.5	11656.0	11843.5	11962.0	12149.0	12217.0	12060.5	12068.0	12272.5	12451.5	12677.5	13176.0	13839.5	14702.5	15690.5	17322.5	20074.0	23899.0	29736.5	36782.5	46803.0	60286.0	78285.0	100438.5	126502.0	161671.5	207623.0	275628.0	351014.5	423309.5	500884.0	622847.5	688697.5	715697.5	817934.0	883385.0	899453.0	924169.0	938945.5	967320.5	972499.5	960230.0	935174.5	938216.0	949355.0	933342.0	881268.5	822476.5	766845.0	686326.5	665656.0	632561.0	585893.0	537818.0	473391.5	439433.0	406621.0	346034.5	266776.0	214454.0	186999.0	141459.0	131493.5	112562.5	66634.5	44507.0	30951.5	20014.5	15867.5	12061.5	9063.5	7799.5	7046.5	6999.5	6981.0	7080.0	7205.5	7249.5	7298.5	7481.0	7630.5	7721.5	7908.0	8077.0	8311.5	8637.0	8986.0	9452.5	9911.5	10580.5	11893.5	14790.5	37452.0
GLDS-375_rna-seq_FL1-1S_S1_L002_R1_raw	1604.0	1710.5	1935.5	1973.5	1786.5	1598.5	1450.0	1406.5	1361.0	1231.5	1112.5	1026.5	988.0	999.0	1035.5	1169.0	1352.0	1740.0	3337.5	5864.5	9838.5	15487.0	27501.5	33114.0	34429.5	42023.0	61893.0	85669.5	121863.0	156846.0	180822.5	224973.0	270764.5	306995.5	382858.0	472556.0	609999.0	803780.0	873991.0	846432.0	902419.5	997851.5	1079558.5	1165220.0	1173344.5	1100850.5	1018922.0	976726.0	934699.0	881024.5	813212.0	719200.0	659086.5	673778.5	688795.0	661180.5	615183.5	593380.5	554057.0	478937.5	420343.5	369188.0	336176.0	296630.5	284499.5	275235.0	184568.0	106507.0	85776.0	61546.0	45858.0	35255.5	22249.0	16524.0	12858.5	8452.0	5246.0	2818.0	1331.0	500.0	148.0	80.0	50.5	35.0	26.0	21.5	16.0	13.0	10.0	9.5	6.5	3.0	4.5	6.0	6.5	8.0	17.5	26.0	59.0	56.0	12.0
GLDS-375_rna-seq_FL1-1S_S1_L002_R2_raw	8516.0	11091.5	15699.0	19517.5	22889.5	25507.0	27676.5	29497.0	30469.5	30907.0	31156.5	31644.5	32112.0	31913.0	31553.5	31534.5	31764.0	32086.0	33334.5	35504.5	39020.5	44419.5	47779.5	51908.5	59659.0	78176.0	114675.0	139212.0	156625.5	192841.0	235441.5	270994.0	301959.0	341998.5	420557.5	529030.0	597382.5	671774.5	761249.0	838200.5	908879.0	948700.0	1008186.0	1037536.5	1025055.5	990027.0	940322.0	913578.5	861634.5	795300.0	727875.5	676866.0	645023.5	631892.5	613816.5	575142.0	518952.5	469756.0	459560.5	452463.0	441876.5	402361.5	347185.5	313800.0	277033.5	232989.5	173012.0	125932.5	103009.5	77141.5	77615.5	68563.0	42797.5	31829.5	25444.5	19880.5	17380.0	15198.0	13017.0	12098.5	11732.0	11798.0	11702.5	11593.5	11665.5	11527.0	11434.5	11545.0	11570.0	11612.5	11631.5	11677.5	11878.0	12098.5	12520.0	13063.5	13858.0	15166.0	17572.0	24000.0	79157.5
GLDS-375_rna-seq_FL10-1R_R1_raw	5266.0	5903.5	7479.0	9955.5	10918.5	8466.5	5249.0	3548.5	2798.0	2093.0	1624.0	1421.0	1350.5	1281.5	1289.0	1721.0	2050.5	2438.5	4053.5	5105.5	6328.5	9013.0	12252.5	18184.0	28323.5	44249.5	72823.5	109154.5	163987.0	244089.0	355318.5	494714.5	653434.0	868499.5	1171945.5	1498289.0	1870506.0	2353706.0	2861371.0	3421695.5	4051540.5	4605121.5	5008254.5	5329759.0	5627395.5	5899854.5	6056996.5	6043386.0	5867519.0	5575223.5	5252357.0	5054313.5	4920595.5	4678084.5	4330991.5	4077256.5	3964325.0	3776039.0	3767528.0	3955038.5	3768972.0	3209082.0	2671583.5	3335984.0	4412853.0	4437958.0	2839572.0	1274879.5	1047738.5	831474.5	721739.0	571906.0	381497.5	297163.0	198132.5	112945.0	82173.0	53589.0	24226.0	11834.5	4044.5	2172.0	1387.5	965.5	736.5	609.5	533.0	454.0	343.5	274.0	198.0	126.0	90.5	59.5	40.5	28.5	27.5	39.5	67.0	72.0	34.0
GLDS-375_rna-seq_FL10-1R_R2_raw	21709.0	20116.5	19311.5	23590.5	30377.0	36653.5	43069.0	50334.5	58154.0	65784.0	73311.5	80732.0	87421.0	93635.5	98990.0	103538.5	107979.0	111606.0	114162.5	116402.0	118780.5	122124.5	126085.5	131991.0	145230.5	168994.5	193024.5	225210.0	286809.0	377815.0	494684.0	671407.0	898952.5	1200796.5	1572893.5	1949699.0	2442609.5	2959894.0	3468715.5	4006788.0	4527870.5	5004957.5	5378053.5	5667672.5	5850406.5	5929430.0	5923867.0	5841924.0	5683777.0	5363975.0	5068258.0	4898497.0	4619515.0	4309095.5	3953228.5	3617766.0	3545179.0	3376416.0	3059485.0	3207049.0	3335150.5	2774975.5	2226568.0	2027115.5	3637338.5	5065165.5	2930122.5	918410.5	727041.0	584409.0	462642.0	379802.0	272306.5	189147.0	137580.0	100115.0	74587.5	52953.0	37187.5	26943.0	21432.5	19313.0	17956.0	17113.0	16517.0	16048.5	15401.0	14791.5	14379.0	13964.0	13700.0	13520.0	13250.0	13315.0	13771.0	14381.5	15752.5	18151.0	22784.5	34935.5	232705.0
GLDS-375_rna-seq_FL10-1S_R1_raw	7716.0	8608.5	10744.0	14953.0	17604.0	13433.0	7225.5	4236.5	2931.0	1740.0	1091.5	902.0	824.5	943.5	1884.5	3432.0	4974.5	8366.5	18764.5	29083.0	44082.5	61597.0	70222.0	100604.0	151971.0	256827.0	540866.5	657756.5	656462.5	884837.0	1117814.5	1325451.0	1533512.5	1791041.5	2443769.0	3182323.0	3355480.5	3628556.5	4144997.5	4512246.0	4885164.5	5082252.0	5133753.0	5257479.5	5363727.5	5289056.0	5193215.5	4951527.0	4467975.0	3999909.5	3587414.0	3199572.0	2808261.0	2547896.5	2394728.0	2279119.0	2109716.5	1856587.5	1939204.0	2150975.5	1936170.0	1514801.5	1217576.0	1417226.0	1751662.0	1656898.5	1036970.5	505484.5	418257.5	296530.5	270885.5	225755.0	126238.5	89246.5	57205.0	32592.0	24131.5	15845.0	6508.5	2834.0	1121.5	765.0	559.0	438.5	378.5	326.5	323.5	346.0	307.5	220.5	144.0	100.0	61.0	34.0	24.5	18.0	33.0	83.0	203.0	210.5	84.0
GLDS-375_rna-seq_FL10-1S_R2_raw	38836.0	28795.5	16827.5	14651.5	14023.0	12469.0	10842.0	10529.5	10776.0	11292.0	12151.0	13368.5	14915.5	16842.5	19220.5	22171.5	25630.5	30216.5	41222.5	58593.0	86614.5	124808.0	189103.0	209139.5	224164.0	258093.0	334281.5	463209.5	642354.0	780436.5	894734.0	1208916.0	1480821.0	1630160.0	2026733.0	2553040.5	3197638.0	4348889.5	4981869.0	4644508.0	4632698.5	5000831.5	5293545.5	5773510.5	5999030.5	5633698.5	5140475.5	4835995.0	4525354.5	4016151.5	3514271.0	3112097.0	2781120.5	2626217.0	2423014.0	2374858.0	2331417.0	1946196.0	1637272.0	1696817.0	1815371.0	1476746.5	1115047.0	975454.5	1526830.0	2041913.0	1182032.0	373828.5	295262.0	222920.5	176873.0	141703.5	94572.5	69813.0	49646.0	31473.5	22412.0	15306.0	10232.0	6490.5	4395.5	3905.0	3574.5	3290.0	3026.5	2811.5	2549.5	2319.5	2078.0	1795.0	1602.5	1450.5	1318.0	1235.5	1187.5	1153.5	1151.0	1245.5	1520.5	2316.5	28865.5
GLDS-375_rna-seq_FL11-1R_S14_L002_R1_raw	1880.0	2138.5	2504.0	2388.0	1949.5	1604.0	1385.5	1241.0	1133.0	1049.5	928.5	820.0	768.5	724.5	698.0	672.0	682.0	763.5	1054.5	1564.0	2338.0	3195.5	4521.0	6194.5	8714.0	12561.0	18902.5	27839.5	43424.0	63322.0	84786.5	115971.5	155209.5	200606.0	262067.0	332242.5	415780.0	508594.0	591467.5	671044.0	761479.0	852916.5	926072.5	983280.0	1015981.5	1023610.5	1005565.5	970678.0	938742.5	897476.0	842926.0	786438.5	727085.0	676615.0	628537.5	578963.5	559916.0	627035.0	636278.0	580778.5	544601.5	464385.0	424468.5	415492.5	492487.5	547023.5	380241.5	232377.0	199840.0	163027.5	142070.5	121364.0	85632.5	61421.5	43876.5	31136.5	22611.5	14247.0	7465.0	2993.0	891.5	330.0	162.5	90.0	39.5	26.0	27.0	19.5	15.0	12.0	8.5	9.0	7.5	4.5	5.0	9.5	12.0	18.0	46.5	44.0	13.5
